"AXP","BA","CAT","HD","JNJ","JPM","KO","MCD","PG"
-0.00937171169233243,-0.00555559519517119,-0.0116102680959223,-0.00164152195415886,-0.00290718449025308,0.00959675738662119,0.0027562710304826,0.000185724965419307,-0.00261904628912094
0.00202921504945064,-0.0134193602737699,-0.0149236157384218,-0.000930833217204733,-0.00575036134876238,-0.0341254997507676,0.0142033308776819,-0.00203827981653557,-0.00979357828328572
-0.0248211191362257,-0.0152912480308201,-0.00854620441311089,0.00598604526783007,-0.000201892478929024,-0.0321917346901145,0.00365763469723552,0.00569663784049719,0.0068478163666243
-0.00635162272980564,0.0198688950589342,-0.00822060580535744,-0.00539457243122091,0.0270715742144339,0.0178026801602277,0.0226101939077057,0.00200016409761938,0.0122025638339568
-0.0039995885245222,0.0114079677699434,0.00421651786971031,-0.0179328380644404,-0.00521886884469481,0.00991544276865892,-0.0111325364345601,-0.0140893142433351,-0.00801271070155178
-0.0112153039483445,-0.00887224002207811,-0.00872553964208928,-0.00815383837665441,0.00527346171191373,-0.0194610694261498,0.0025673097053094,-0.0023124658616874,0.00318364378060856
0.0341639973891612,0.0250696187953054,0.0393402274341561,0.00397010172424928,0.0179030625115837,0.0348247947735451,-0.00148405404734957,0.00650443208768877,0.00943034921468495
-0.0133598180164685,-0.00894403359969854,-0.0152510147889975,-0.0164550915352151,-0.0200903251608772,-0.0143185748366184,-0.0260992116791625,-0.0221978179899871,-0.0106447830479664
-0.00921269360230452,0.0155412890065828,0.00704281071285661,-0.0144709338423089,-0.000529942739273265,0.00592163939723504,0.00136919953829387,-0.0126016291104776,-0.00752966585899729
0.00340069739289817,0.00307242463240389,-0.00585121447921048,-0.00183665397928149,0.0107528625780737,0.0293449285427449,0.00973488302195443,-0.0020240556337896,0.00689353906734386
0.0268458397545836,0.00975807452849172,0.00326775940693497,0.00868075787394047,0.0098126217545866,0.0247779704694165,0.00212545423825416,-0.0028629271460754,0.00904874338272758
-0.003352737059834,-0.00216269643540012,-0.00820624893187667,-0.0079914133118762,-0.000374314479327449,-0.00319747916729938,-0.00144082962079137,-0.0122710573059323,0.0054099123217581
-0.0491531510573727,-0.0395608514831918,-0.0732701590927046,-0.0164948661947294,-0.00879103150503821,-0.0421034349866606,-0.00792672642026128,-0.00855379531525195,-0.00970919872517307
