"AXP","BA","CAT","HD","JNJ","JPM","KO","MCD","PG"
0.0857461305833649,0.0315614964586418,0.025586527345471,-0.032327144973705,-0.00710040989989952,0.04761114200528,-0.0408546347598928,0.0385403247159038,-0.00772826132764941
-0.015463649116652,0.0318129970068908,-0.0123738702343786,0.00526248048410693,-0.0153148093149262,-0.0527199446729006,-0.0325451134822818,-0.0134712922773723,0.00795022357892873
-0.0692997775360649,-0.0477473966806928,-0.034817652999494,-0.0645114322974455,0.0442501274476695,0.0693731480356547,-0.0129509552787561,0.0174285762307037,0.0167555370431997
-0.0448565791753462,-0.0408905504027993,-0.0638639836046209,0.0376327303786251,0.0121277738961411,-0.0808631435043541,-0.0432280244405283,-0.000910100477644838,0.0301602830326357
-0.0775790824476019,0.0323832589550215,-0.0109110645481749,0.065136432725505,-0.0194990130269662,0.000232205194513685,0.0193596308420103,-0.0172079866814021,-0.0137833381504188
-0.00993835151570498,0.140473654089113,0.00801412682673151,-0.0295462371999603,-0.0604360923873744,0.0590193183905116,0.0188120717151479,-0.0177661941342761,0.0459466073718639
-0.010103813732976,0.0438847122945997,-0.0818276505712873,-0.0152117731174047,-0.0163589046749823,-0.0874089288495705,-0.016686604717055,0.00187226267878451,-0.0211505484752825
0.0206802696460138,-0.0247431476196099,0.00973569707425383,-0.113119972940267,0.00315893900788041,0.0329099321435672,-0.0291807173656261,0.0196088121630464,-0.00507862385249568
0.0288841147063732,0.0881992145439051,0.0554982828321234,0.0412022772655284,0.0607572052053761,0.0249137805650498,-0.0105251759946908,-0.00793186833523052,0.450135685910731
0.0004486475152159,-0.0996782458048587,0.0305453971863827,-0.0224565508351407,0.033350149197002,0.00790106410275061,0.0136347437948531,0.0548471987971058,0.000734341580052862
-0.000308389525792889,-0.0884483129984367,-0.201014349353708,0.0487224294036479,-0.0104685047046001,-0.0727825926987873,-0.021043459893521,0.000995118388513826,0.0422394731879954
-0.050220008975624,0.14471485219626,0.0628654529538203,-0.0256442618503866,-0.0287452547554063,0.0253201996262618,-0.0174843568931168,0.0153642894882996,0.0177551663997712
-0.0107768624515318,0.0487448179649471,0.087768818295238,-0.0312387985168883,-0.0330915741120471,-0.00703790159164019,0.0182308422498214,-0.0165588248693384,0.0132191858794964
-0.0825604807170953,0.0554179030449922,-0.105838576691343,0.0256184275387303,0.0352953473673981,0.0173939579833493,-0.000800045110081534,0.0105571771407353,-0.095741434918152
-0.0453258302416463,-0.00553167473425312,0.00585321825301097,0.0680328034062205,0.0311345097205794,0.00661276854042628,-0.0285494066659701,-0.018842411264579,0.00407799238876089
-0.022865126635735,0.0106372469908823,0.0320212357870498,-0.0382835428595032,-0.0679593865496196,-0.0602647971502252,-0.0177897724234008,0.0365256172529791,0.0344667376859737
0.0179987989609185,0.0175712767291935,0.117050972784946,0.0358202259572806,-0.0237712966965385,0.0333480874457926,0.00362846021675973,0.073139138587866,-0.00550573775361049
0.123070726198125,0.0425198535549855,0.0261139103600471,0.0318632209923259,0.0511242002726733,0.00354187957396705,-0.00468862354337304,-0.0128269869547771,-0.0254603516396765
-0.0218628638084762,0.0169561074633227,0.0173153374005145,0.0834098665851859,-0.0642492028048557,0.0416764737301769,0.0403094517379895,0.00503989709953861,-0.0570150602327174
0.0275405029661221,-0.112766973198548,0.0911350831691405,0.0582007526658437,-0.0222018444014673,-0.0465875574601888,-0.00459617992210871,0.0301464794766876,-0.0617028066463336
