"AXP","BA","CAT","HD","JNJ","JPM","KO","MCD","PG"
0.00885150365187237,-0.0104658271484465,0.00796710642952332,-0.000760194461805067,0.000825985681948726,0.0224589097595161,-0.0161186795644518,-0.014132551351012,-0.00305738536263495
0.0384868198341944,-0.0132659510880192,0.0144722481604707,-0.00778400677545578,-0.0103721187849726,0.0247752009939315,0.0142068681172638,0.00255452556627948,0.0070694168538917
-0.0329767642748964,0.0304495449669533,0.0053729824973585,-0.014646819903856,-0.0155242982188558,0.0273514149137068,-0.0146633508307829,0.00929762268385604,-0.0417119079830201
0.0527328134072067,0.00095135975414633,0.00142969095740302,0.00299528611465648,-0.018010292864868,-0.0207634099276808,0.00113566193281865,-0.0101559131883049,-0.00723467657023843
0.000338216383370452,0.00149817972659726,-0.00292516411380086,0.027092051906631,-0.00744175843297412,0.00148678974947914,0.00737191945290459,-0.0189634685554453,0.0126634488818436
0.0434812640788098,-0.00285408904053991,0.0322913426731433,-0.0221238120084001,0.0106430431795438,0.0107384102297035,-0.111968414821976,-0.0153539276118843,-0.0013235341285104
-0.00239961039117121,0.0590503911163966,0.0313466044123065,0.00131045776596349,0.0177074645879525,0.0101573428576685,0.0189628682880136,0.00205477002059578,-0.0109545748944882
-0.0533672605089833,-0.00695487368201052,0.0130054092827081,-0.00882945009176454,0.00627970896449105,0.0153430659402541,0.0140284942283278,0.0106715225062668,-0.0155744276461583
0.0244016925701495,-0.029988651578812,0.00202417115601915,0.00689954705040071,0.00528473097550736,0.0182102498890778,-0.0412666488177262,-0.0047343010341076,-0.00112367706538926
-0.0189168312386994,0.00743652717490896,-0.00634454647817475,-0.0242588195181053,-0.0066078270868851,0.0212462756808357,0.00179232862031328,0.0152726452719975,-0.0168590707031601
0.041005611767746,-0.000334595205811024,-0.0101590277678352,0.0281120828683872,0.00665611472763321,0.017798483871885,-0.00761592272364127,0.0141261973945834,0.0134775046454677
0.0336203864147884,0.00223026015857224,-0.0125398655135397,-0.0058800129014882,-0.0133830223858217,0.0126792642929126,-0.0033631340203882,-0.006808753407228,0.00524435063481028
-0.0001776313742223,0.0351458169850239,0.0171654081647184,-0.0515888591285927,0.00371294433128013,0.0212283786916108,-0.0133891003394351,-0.00818015742841222,0.00758277826291877
-0.0222540549519666,-0.0134402189270973,0.0345504774693699,-0.0228013556800479,-0.00146998988431371,-0.0137559361767229,0.0106893951838528,0.0178911784116561,-0.000596100881970296
0.00727854801354769,-0.00243011364541405,0.00104462415555572,-0.0272605540580924,0.00800444447320195,0.00953627011625268,-0.00440847482394626,-0.00318178184220288,-0.00153498451985459
-0.00485713292836152,0.0037903528512896,0.00418591213513318,-0.0138287933253142,0.00535189790740816,0.00615565340906905,0.00668934124256043,-0.0150039224926121,-0.000447330958727739
-0.0138256552927999,-0.00365683590176422,0.0475113005614523,0.0187839999435455,-0.0064850514182866,0.0154895024548769,0.000677006007237317,0.00262632445786975,0.0111091282935803
0.00561358569796604,-0.0435847279839721,-0.0128788592886775,0.00799623425240406,-0.00403979903918387,0.0232438255107361,0.00180448123365119,0.0276471432786012,-0.00245788433095653
-0.00815287114108726,0.00585784435454609,-0.0893341466640774,-0.0157801490484811,0.00161121284010676,0.00682598363883233,0.00356609019336511,-0.0170260669288466,-0.00241908602126559
0.0330096294922516,0.0180946708778775,0.00754561003508129,0.0353328463623919,-0.00750420141345863,-0.0111770939225478,-0.00429635592042616,-0.00363588506555297,0.0666105530544118
-0.013275258890118,-0.0246714382964884,-0.0117773515668325,0.0190837051019896,-0.00279790388310934,0.00449366283443451,-0.0271604217374523,-0.00680125346467365,7.96723292238789e-05
-0.0204469247010354,0.00713403999095346,0.0186193401959445,-0.0776065031298862,-0.00370808017217385,0.00707833415413305,-0.0104739555510887,-0.0115042081397106,0.0492663480009891
-0.00382138788272681,0.00661075631665857,-0.0193538086526958,-0.022630508759728,-0.0120145998223448,0.00628545872838762,-0.0116524999386212,-0.00198095477441409,0.00299285343262584
-0.000501582001563453,0.0386215348166247,0.0235909075927189,0.00151475563908939,-0.00875680950401102,0.0239063258467399,-0.0162624489939532,-0.00882441048372841,-0.0188343214425084
-0.0264317757474866,0.0129327575183179,0.000497511612615964,-0.0236709011656158,-0.00856538999208692,-0.0207102593165687,0.00607870181124876,-0.0114574124424304,0.00117158437650091
0.0320638127853969,0.00384661878661223,-0.00269199482695028,-0.0136579402713837,-0.013323891763687,0.0585328010889765,-0.0125336686411034,-0.0126834581095722,-0.0248402231575444
0.00766949323970056,0.0184500263223439,0.0234530616790275,0.0158356167400245,-0.0117925937894602,0.0341206519486802,-0.00970836912138613,-0.00673797677340581,0.0117607534923153
0.00302255477105416,-0.00956451404815975,0.00178831394175452,-0.00779693932367525,0.004686010898971,0.0321478543535136,0.000773630832159127,-0.0151412390012985,-0.0128565446421688
-0.0609426237972127,-0.0225789144803052,-0.00462952826196735,-0.00835032359719467,-0.00416452212935259,-0.00992969454393373,-0.0109652486979022,-0.0379268147543196,0.0110171617401081
0.0209589410998511,0.019854560668444,0.00224211051455734,-0.00863846409918494,-0.00112176406272596,0.0055342263523105,0.0227529225462847,0.00689749404870009,-0.000339376789989189
